Canada, 2007, 1318683096
Canada, 1952, 12350771
Canada, 1957, 14485993
Canada, 1962, 17009885
Canada, 1967, 19764027
Canada, 1972, 22542890
Canada, 1977, 25094412
Canada, 1982, 27764644
Canada, 1987, 30964245
Canada, 1992, 34202721
Canada, 1997, 37657830
Canada, 2002, 41008227
Canada, 2007, 44227550
Canada, 1952, 153936
Canada, 1957, 170928
Canada, 1962, 191689
Canada, 1967, 217378
Canada, 1972, 250027
Canada, 1977, 304739
Canada, 1982, 348643
Canada, 1987, 395114
Canada, 1992, 454429
Canada, 1997, 527982
Canada, 2002, 614382
Canada, 2007, 710960
Canada, 1952, 14100005
Canada, 1957, 15577932
Canada, 1962, 17486434
Canada, 1967, 19941073
Canada, 1972, 23007669
Canada, 1977, 26480870
Canada, 1982, 30646495
Canada, 1987, 35481645
Canada, 1992, 41672143
Canada, 1997, 47798986
Canada, 2002, 55379852
Canada, 2007, 64606759
Canada, 1952, 854885
Canada, 1957, 940458
Canada, 1962, 1047924
Canada, 1967, 1179760
Canada, 1972, 1340458
Canada, 1977, 1536769
Canada, 1982, 1774735
Canada, 1987, 2064095
Canada, 1992, 2409073
Canada, 1997, 2800947
Canada, 2002, 3328795
Canada, 2007, 3800610
Canada, 1952, 926317
Canada, 1957, 1112300
Canada, 1962, 1345187
Canada, 1967, 1588717
Canada, 1972, 1834796
Canada, 1977, 2108457
Canada, 1982, 2424367
Canada, 1987, 2799811
Canada, 1992, 3173216
Canada, 1997, 3518107
Canada, 2002, 3834934
Canada, 2007, 4133884
Canada, 1952, 2977019
Canada, 1957, 3300000
Canada, 1962, 3832408
Canada, 1967, 4744870
Canada, 1972, 6071696
Canada, 1977, 7459574
Canada, 1982, 9025951
Canada, 1987, 10761098
Canada, 1992, 12772596
Canada, 1997, 14625967
Canada, 2002, 16252726
Canada, 2007, 18013409
Canada, 1952, 3882229
Canada, 1957, 3991242
Canada, 1962, 4076557
Canada, 1967, 4174366
Canada, 1972, 4225310
Canada, 1977, 4318673
Canada, 1982, 4413368
Canada, 1987, 4484310
Canada, 1992, 4494013
Canada, 1997, 4444595
Canada, 2002, 4481020
Canada, 2007, 4493312
Canada, 1952, 6007797
Canada, 1957, 6640752
Canada, 1962, 7254373
Canada, 1967, 8139332
Canada, 1972, 8831348
Canada, 1977, 9537988
Canada, 1982, 9789224
Canada, 1987, 10239839
Canada, 1992, 10723260
Canada, 1997, 10983007
Canada, 2002, 11226999
Canada, 2007, 11416987
Canada, 1952, 9125183
Canada, 1957, 9513758
Canada, 1962, 9620282
Canada, 1967, 9835109
Canada, 1972, 9862158
Canada, 1977, 10161915
Canada, 1982, 10303704
Canada, 1987, 10311597
Canada, 1992, 10315702
Canada, 1997, 10300707
Canada, 2002, 10256295
Canada, 2007, 10228744
Canada, 1952, 4334000
Canada, 1957, 4487831
Canada, 1962, 4646899
Canada, 1967, 4838800
Canada, 1972, 4991596
Canada, 1977, 5088419
Canada, 1982, 5117810
Canada, 1987, 5127024
Canada, 1992, 5171393
Canada, 1997, 5283663
Canada, 2002, 5374693
Canada, 2007, 5468120
Canada, 1952, 63149
Canada, 1957, 71851
Canada, 1962, 89898
Canada, 1967, 127617
Canada, 1972, 178848
Canada, 1977, 228694
Canada, 1982, 305991
Canada, 1987, 311025
Canada, 1992, 384156
Canada, 1997, 417908
Canada, 2002, 447416
Canada, 2007, 496374
Canada, 1952, 2491346
Canada, 1957, 2923186
Canada, 1962, 3453434
Canada, 1967, 4049146
Canada, 1972, 4671329
Canada, 1977, 5302800
Canada, 1982, 5968349
Canada, 1987, 6655297
Canada, 1992, 7351181
Canada, 1997, 7992357
Canada, 2002, 8650322
Canada, 2007, 9319622
Canada, 1952, 3548753
Canada, 1957, 4058385
Canada, 1962, 4681707
Canada, 1967, 5432424
Canada, 1972, 6298651
Canada, 1977, 7278866
Canada, 1982, 8365850
Canada, 1987, 9545158
Canada, 1992, 10748394
Canada, 1997, 11911819
Canada, 2002, 12921234
Canada, 2007, 13755680
Canada, 1952, 22223309
Canada, 1957, 25009741
Canada, 1962, 28173309
Canada, 1967, 31681188
Canada, 1972, 34807417
Canada, 1977, 38783863
Canada, 1982, 45681811
Canada, 1987, 52799062
Canada, 1992, 59402198
Canada, 1997, 66134291
Canada, 2002, 73312559
Canada, 2007, 80264543
Canada, 1952, 2042865
Canada, 1957, 2355805
Canada, 1962, 2747687
Canada, 1967, 3232927
Canada, 1972, 3790903
Canada, 1977, 4282586
Canada, 1982, 4474873
Canada, 1987, 4842194
Canada, 1992, 5274649
Canada, 1997, 5783439
Canada, 2002, 6353681
Canada, 2007, 6939688
Canada, 1952, 216964
Canada, 1957, 232922
Canada, 1962, 249220
Canada, 1967, 259864
Canada, 1972, 277603
Canada, 1977, 192675
Canada, 1982, 285483
Canada, 1987, 341244
Canada, 1992, 387838
Canada, 1997, 439971
Canada, 2002, 495627
Canada, 2007, 551201
Canada, 1952, 1438760
Canada, 1957, 1542611
Canada, 1962, 1666618
Canada, 1967, 1820319
Canada, 1972, 2260187
Canada, 1977, 2512642
Canada, 1982, 2637297
Canada, 1987, 2915959
Canada, 1992, 3668440
Canada, 1997, 4058319
Canada, 2002, 4414865
Canada, 2007, 4906585
Canada, 1952, 20860941
Canada, 1957, 22815614
Canada, 1962, 25145372
Canada, 1967, 27860297
Canada, 1972, 30770372
Canada, 1977, 34617799
Canada, 1982, 38111756
Canada, 1987, 42999530
Canada, 1992, 52088559
Canada, 1997, 59861301
Canada, 2002, 67946797
Canada, 2007, 76511887
Canada, 1952, 4090500
Canada, 1957, 4324000
Canada, 1962, 4491443
Canada, 1967, 4605744
Canada, 1972, 4639657
Canada, 1977, 4738902
Canada, 1982, 4826933
Canada, 1987, 4931729
Canada, 1992, 5041039
Canada, 1997, 5134406
Canada, 2002, 5193039
Canada, 2007, 5238460
Canada, 1952, 42459667
Canada, 1957, 44310863
Canada, 1962, 47124000
Canada, 1967, 49569000
Canada, 1972, 51732000
Canada, 1977, 53165019
Canada, 1982, 54433565
Canada, 1987, 55630100
Canada, 1992, 57374179
Canada, 1997, 58623428
Canada, 2002, 59925035
Canada, 2007, 61083916
Canada, 1952, 420702
Canada, 1957, 434904
Canada, 1962, 455661
Canada, 1967, 489004
Canada, 1972, 537977
Canada, 1977, 706367
Canada, 1982, 753874
Canada, 1987, 880397
Canada, 1992, 985739
Canada, 1997, 1126189
Canada, 2002, 1299304
Canada, 2007, 1454867
Canada, 1952, 284320
Canada, 1957, 323150
Canada, 1962, 374020
Canada, 1967, 439593
Canada, 1972, 517101
Canada, 1977, 608274
Canada, 1982, 715523
Canada, 1987, 848406
Canada, 1992, 1025384
Canada, 1997, 1235767
Canada, 2002, 1457766
Canada, 2007, 1688359
Canada, 1952, 69145952
Canada, 1957, 71019069
Canada, 1962, 73739117
Canada, 1967, 76368453
Canada, 1972, 78717088
Canada, 1977, 78160773
Canada, 1982, 78335266
Canada, 1987, 77718298
Canada, 1992, 80597764
Canada, 1997, 82011073
Canada, 2002, 82350671
Canada, 2007, 82400996
Canada, 1952, 5581001
Canada, 1957, 6391288
Canada, 1962, 7355248
Canada, 1967, 8490213
Canada, 1972, 9354120
Canada, 1977, 10538093
Canada, 1982, 11400338
Canada, 1987, 14168101
Canada, 1992, 16278738
Canada, 1997, 18418288
Canada, 2002, 20550751
Canada, 2007, 22873338
Canada, 1952, 7733250
Canada, 1957, 8096218
Canada, 1962, 8448233
Canada, 1967, 8716441
Canada, 1972, 8888628
Canada, 1977, 9308479
Canada, 1982, 9786480
Canada, 1987, 9974490
Canada, 1992, 10325429
Canada, 1997, 10502372
Canada, 2002, 10603863
Canada, 2007, 10706290
Canada, 1952, 3146381
Canada, 1957, 3640876
Canada, 1962, 4208858
Canada, 1967, 4690773
Canada, 1972, 5149581
Canada, 1977, 5703430
Canada, 1982, 6395630
Canada, 1987, 7326406
Canada, 1992, 8486949
Canada, 1997, 9803875
Canada, 2002, 11178650
Canada, 2007, 12572928
Canada, 1952, 2664249
Canada, 1957, 2876726
Canada, 1962, 3140003
Canada, 1967, 3451418
Canada, 1972, 3811387
Canada, 1977, 4227026
Canada, 1982, 4710497
Canada, 1987, 5650262
Canada, 1992, 6990574
Canada, 1997, 8048834
Canada, 2002, 8807818
Canada, 2007, 9947814
Canada, 1952, 580653
Canada, 1957, 601095
Canada, 1962, 627820
Canada, 1967, 601287
Canada, 1972, 625361
Canada, 1977, 745228
Canada, 1982, 825987
Canada, 1987, 927524
Canada, 1992, 1050938
Canada, 1997, 1193708
Canada, 2002, 1332459
Canada, 2007, 1472041
Canada, 1952, 3201488
Canada, 1957, 3507701
Canada, 1962, 3880130
Canada, 1967, 4318137
Canada, 1972, 4698301
Canada, 1977, 4908554
Canada, 1982, 5198399
Canada, 1987, 5756203
Canada, 1992, 6326682
Canada, 1997, 6913545
Canada, 2002, 7607651
Canada, 2007, 8502814
Canada, 1952, 1517453
Canada, 1957, 1770390
Canada, 1962, 2090162
Canada, 1967, 2500689
Canada, 1972, 2965146
Canada, 1977, 3055235
Canada, 1982, 3669448
Canada, 1987, 4372203
Canada, 1992, 5077347
Canada, 1997, 5867957
Canada, 2002, 6677328
Canada, 2007, 7483763
Canada, 1952, 2125900
Canada, 1957, 2736300
Canada, 1962, 3305200
Canada, 1967, 3722800
Canada, 1972, 4115700
Canada, 1977, 4583700
Canada, 1982, 5264500
Canada, 1987, 5584510
Canada, 1992, 5829696
Canada, 1997, 6495918
Canada, 2002, 6762476
Canada, 2007, 6980412
Canada, 1952, 9504000
Canada, 1957, 9839000
Canada, 1962, 10063000
Canada, 1967, 10223422
Canada, 1972, 10394091
Canada, 1977, 10637171
Canada, 1982, 10705535
Canada, 1987, 10612740
Canada, 1992, 10348684
Canada, 1997, 10244684
Canada, 2002, 10083313
Canada, 2007, 9956108
Canada, 1952, 147962
Canada, 1957, 165110
Canada, 1962, 182053
Canada, 1967, 198676
Canada, 1972, 209275
Canada, 1977, 221823
Canada, 1982, 233997
Canada, 1987, 244676
Canada, 1992, 259012
Canada, 1997, 271192
Canada, 2002, 288030
Canada, 2007, 301931
Canada, 1952, 372000000
Canada, 1957, 409000000
Canada, 1962, 454000000
Canada, 1967, 506000000
Canada, 1972, 567000000
Canada, 1977, 634000000
Canada, 1982, 708000000
Canada, 1987, 788000000
Canada, 1992, 872000000
Canada, 1997, 959000000
Canada, 2002, 1034172547
Canada, 2007, 1110396331
Canada, 1952, 82052000
Canada, 1957, 90124000
Canada, 1962, 99028000
Canada, 1967, 109343000
Canada, 1972, 121282000
Canada, 1977, 136725000
Canada, 1982, 153343000
Canada, 1987, 169276000
Canada, 1992, 184816000
Canada, 1997, 199278000
Canada, 2002, 211060000
Canada, 2007, 223547000
Canada, 1952, 17272000
Canada, 1957, 19792000
Canada, 1962, 22874000
Canada, 1967, 26538000
Canada, 1972, 30614000
Canada, 1977, 35480679
Canada, 1982, 43072751
Canada, 1987, 51889696
Canada, 1992, 60397973
Canada, 1997, 63327987
Canada, 2002, 66907826
Canada, 2007, 69453570
Canada, 1952, 5441766
Canada, 1957, 6248643
Canada, 1962, 7240260
Canada, 1967, 8519282
Canada, 1972, 10061506
Canada, 1977, 11882916
Canada, 1982, 14173318
Canada, 1987, 16543189
Canada, 1992, 17861905
Canada, 1997, 20775703
Canada, 2002, 24001816
Canada, 2007, 27499638
Canada, 1952, 2952156
Canada, 1957, 2878220
Canada, 1962, 2830000
Canada, 1967, 2900100
Canada, 1972, 3024400
Canada, 1977, 3271900
Canada, 1982, 3480000
Canada, 1987, 3539900
Canada, 1992, 3557761
Canada, 1997, 3667233
Canada, 2002, 3879155
Canada, 2007, 4109086
Canada, 1952, 1620914
Canada, 1957, 1944401
Canada, 1962, 2310904
Canada, 1967, 2693585
Canada, 1972, 3095893
Canada, 1977, 3495918
Canada, 1982, 3858421
Canada, 1987, 4203148
Canada, 1992, 4936550
Canada, 1997, 5531387
Canada, 2002, 6029529
Canada, 2007, 6426679
Canada, 1952, 47666000
Canada, 1957, 49182000
Canada, 1962, 50843200
Canada, 1967, 52667100
Canada, 1972, 54365564
Canada, 1977, 56059245
Canada, 1982, 56535636
Canada, 1987, 56729703
Canada, 1992, 56840847
Canada, 1997, 57479469
Canada, 2002, 57926999
Canada, 2007, 58147733
Canada, 1952, 1426095
Canada, 1957, 1535090
Canada, 1962, 1665128
Canada, 1967, 1861096
Canada, 1972, 1997616
Canada, 1977, 2156814
Canada, 1982, 2298309
Canada, 1987, 2326606
Canada, 1992, 2378618
Canada, 1997, 2531311
Canada, 2002, 2664659
Canada, 2007, 2780132
Canada, 1952, 86459025
Canada, 1957, 91563009
Canada, 1962, 95831757
Canada, 1967, 100825279
Canada, 1972, 107188273
Canada, 1977, 113872473
Canada, 1982, 118454974
Canada, 1987, 122091325
Canada, 1992, 124329269
Canada, 1997, 125956499
Canada, 2002, 127065841
Canada, 2007, 127467972
Canada, 1952, 607914
Canada, 1957, 746559
Canada, 1962, 933559
Canada, 1967, 1255058
Canada, 1972, 1613551
Canada, 1977, 1937652
Canada, 1982, 2347031
Canada, 1987, 2820042
Canada, 1992, 3867409
Canada, 1997, 4526235
Canada, 2002, 5307470
Canada, 2007, 6053193
Canada, 1952, 6464046
Canada, 1957, 7454779
Canada, 1962, 8678557
Canada, 1967, 10191512
Canada, 1972, 12044785
Canada, 1977, 14500404
Canada, 1982, 17661452
Canada, 1987, 21198082
Canada, 1992, 25020539
Canada, 1997, 28263827
Canada, 2002, 31386842
Canada, 2007, 35610177
Canada, 1952, 8865488
Canada, 1957, 9411381
Canada, 1962, 10917494
Canada, 1967, 12617009
Canada, 1972, 14781241
Canada, 1977, 16325320
Canada, 1982, 17647518
Canada, 1987, 19067554
Canada, 1992, 20711375
Canada, 1997, 21585105
Canada, 2002, 22215365
Canada, 2007, 23301725
Canada, 1952, 20947571
Canada, 1957, 22611552
Canada, 1962, 26420307
Canada, 1967, 30131000
Canada, 1972, 33505000
Canada, 1977, 36436000
Canada, 1982, 39326000
Canada, 1987, 41622000
Canada, 1992, 43805450
Canada, 1997, 46173816
Canada, 2002, 47969150
Canada, 2007, 49044790
Canada, 1952, 160000
Canada, 1957, 212846
Canada, 1962, 358266
Canada, 1967, 575003
Canada, 1972, 841934
Canada, 1977, 1140357
Canada, 1982, 1497494
Canada, 1987, 1891487
Canada, 1992, 1418095
Canada, 1997, 1765345
Canada, 2002, 2111561
Canada, 2007, 2505559
Canada, 1952, 1439529
Canada, 1957, 1647412
Canada, 1962, 1886848
Canada, 1967, 2186894
Canada, 1972, 2680018
Canada, 1977, 3115787
Canada, 1982, 3086876
Canada, 1987, 3089353
Canada, 1992, 3219994
Canada, 1997, 3430388
Canada, 2002, 3677780
Canada, 2007, 3921278
Canada, 1952, 748747
Canada, 1957, 813338
Canada, 1962, 893143
Canada, 1967, 996380
Canada, 1972, 1116779
Canada, 1977, 1251524
Canada, 1982, 1411807
Canada, 1987, 1599200
Canada, 1992, 1803195
Canada, 1997, 1982823
Canada, 2002, 2046772
Canada, 2007, 2012649
Canada, 1952, 863308
Canada, 1957, 975950
Canada, 1962, 1112796
Canada, 1967, 1279406
Canada, 1972, 1482628
Canada, 1977, 1703617
Canada, 1982, 1956875
Canada, 1987, 2269414
Canada, 1992, 1912974
Canada, 1997, 2200725
Canada, 2002, 2814651
Canada, 2007, 3193942
Canada, 1952, 1019729
Canada, 1957, 1201578
Canada, 1962, 1441863
Canada, 1967, 1759224
Canada, 1972, 2183877
Canada, 1977, 2721783
Canada, 1982, 3344074
Canada, 1987, 3799845
Canada, 1992, 4364501
Canada, 1997, 4759670
Canada, 2002, 5368585
Canada, 2007, 6036914
Canada, 1952, 4762912
Canada, 1957, 5181679
Canada, 1962, 5703324
Canada, 1967, 6334556
Canada, 1972, 7082430
Canada, 1977, 8007166
Canada, 1982, 9171477
Canada, 1987, 10568642
Canada, 1992, 12210395
Canada, 1997, 14165114
Canada, 2002, 16473477
Canada, 2007, 19167654
Canada, 1952, 2917802
Canada, 1957, 3221238
Canada, 1962, 3628608
Canada, 1967, 4147252
Canada, 1972, 4730997
Canada, 1977, 5637246
Canada, 1982, 6502825
Canada, 1987, 7824747
Canada, 1992, 10014249
Canada, 1997, 10419991
Canada, 2002, 11824495
Canada, 2007, 13327079
Canada, 1952, 6748378
Canada, 1957, 7739235
Canada, 1962, 8906385
Canada, 1967, 10154878
Canada, 1972, 11441462
Canada, 1977, 12845381
Canada, 1982, 14441916
Canada, 1987, 16331785
Canada, 1992, 18319502
Canada, 1997, 20476091
Canada, 2002, 22662365
Canada, 2007, 24821286
Canada, 1952, 3838168
Canada, 1957, 4241884
Canada, 1962, 4690372
Canada, 1967, 5212416
Canada, 1972, 5828158
Canada, 1977, 6491649
Canada, 1982, 6998256
Canada, 1987, 7634008
Canada, 1992, 8416215
Canada, 1997, 9384984
Canada, 2002, 10580176
Canada, 2007, 12031795
Canada, 1952, 1022556
Canada, 1957, 1076852
Canada, 1962, 1146757
Canada, 1967, 1230542
Canada, 1972, 1332786
Canada, 1977, 1456688
Canada, 1982, 1622136
Canada, 1987, 1841240
Canada, 1992, 2119465
Canada, 1997, 2444741
Canada, 2002, 2828858
Canada, 2007, 3270065
Canada, 1952, 516556
Canada, 1957, 609816
Canada, 1962, 701016
Canada, 1967, 789309
Canada, 1972, 851334
Canada, 1977, 913025
Canada, 1982, 992040
Canada, 1987, 1042663
Canada, 1992, 1096202
Canada, 1997, 1149818
Canada, 2002, 1200206
Canada, 2007, 1250882
Canada, 1952, 30144317
Canada, 1957, 35015548
Canada, 1962, 41121485
Canada, 1967, 47995559
Canada, 1972, 55984294
Canada, 1977, 63759976
Canada, 1982, 71640904
Canada, 1987, 80122492
Canada, 1992, 88111030
Canada, 1997, 95895146
Canada, 2002, 102479927
Canada, 2007, 108700891
Canada, 1952, 800663
Canada, 1957, 882134
Canada, 1962, 1010280
Canada, 1967, 1149500
Canada, 1972, 1320500
Canada, 1977, 1528000
Canada, 1982, 1756032
Canada, 1987, 2015133
Canada, 1992, 2312802
Canada, 1997, 2494803
Canada, 2002, 2674234
Canada, 2007, 2874127
Canada, 1952, 413834
Canada, 1957, 442829
Canada, 1962, 474528
Canada, 1967, 501035
Canada, 1972, 527678
Canada, 1977, 560073
Canada, 1982, 562548
Canada, 1987, 569473
Canada, 1992, 621621
Canada, 1997, 692651
Canada, 2002, 720230
Canada, 2007, 684736
Canada, 1952, 9939217
Canada, 1957, 11406350
Canada, 1962, 13056604
Canada, 1967, 14770296
Canada, 1972, 16660670
Canada, 1977, 18396941
Canada, 1982, 20198730
Canada, 1987, 22987397
Canada, 1992, 25798239
Canada, 1997, 28529501
Canada, 2002, 31167783
Canada, 2007, 33757175
Canada, 1952, 6446316
Canada, 1957, 7038035
Canada, 1962, 7788944
Canada, 1967, 8680909
Canada, 1972, 9809596
Canada, 1977, 11127868
Canada, 1982, 12587223
Canada, 1987, 12891952
Canada, 1992, 13160731
Canada, 1997, 16603334
Canada, 2002, 18473780
Canada, 2007, 19951656
Canada, 1952, 20092996
Canada, 1957, 21731844
Canada, 1962, 23634436
Canada, 1967, 25870271
Canada, 1972, 28466390
Canada, 1977, 31528087
Canada, 1982, 34680442
Canada, 1987, 38028578
Canada, 1992, 40546538
Canada, 1997, 43247867
Canada, 2002, 45598081
Canada, 2007, 47761980
Canada, 1952, 485831
Canada, 1957, 548080
Canada, 1962, 621392
Canada, 1967, 706640
Canada, 1972, 821782
Canada, 1977, 977026
Canada, 1982, 1099010
Canada, 1987, 1278184
Canada, 1992, 1554253
Canada, 1997, 1774766
Canada, 2002, 1972153
Canada, 2007, 2055080
Canada, 1952, 9182536
Canada, 1957, 9682338
Canada, 1962, 10332057
Canada, 1967, 11261690
Canada, 1972, 12412593
Canada, 1977, 13933198
Canada, 1982, 15796314
Canada, 1987, 17917180
Canada, 1992, 20326209
Canada, 1997, 23001113
Canada, 2002, 25873917
Canada, 2007, 28901790
Canada, 1952, 10381988
Canada, 1957, 11026383
Canada, 1962, 11805689
Canada, 1967, 12596822
Canada, 1972, 13329874
Canada, 1977, 13852989
